Hour	Tamb	tAmbDry	relHum	vWind	dirWind	pAmb_Pa	AISZ	AISA	IT_H	IB_H	ID_H	AI_H	IT_N	AI_N	IB_N	IT_S	IB_S	ID_S	AI_S	IT_E	IB_E	ID_E	AI_E	IT_W	IB_W	ID_W	AI_W	IT_surfUser_1	IB_surfUser_1	ID_surfUser_1	IDS_surfUser_1	IDG_surfUser_1	AI_surfUser_1	IT_surfUser_2	IB_surfUser_2	ID_surfUser_2	IDS_surfUser_2	IDG_surfUser_2	AI_surfUser_2	IT_surfUser_3	IB_surfUser_3	ID_surfUser_3	IDS_surfUser_3	IDG_surfUser_3	AI_surfUser_3	TambSmooth	PrioCol
6155	17.16557884	17.16557884	0.521153831	0	0	95117	60.14575958	15.39067745	465.3386095	1199.34436	475.8746033	60.14575958	342.4776611	146.7402649	0	2692.319092	2014.645874	677.6733093	33.25988007	342.4776611	0	342.4776611	103.3075867	989.3179932	554.571106	434.7468872	76.69245911	2961.69751	2272.63501	689.0624084	639.9963379	49.06607056	19.39153481	1626.790283	1151.963989	474.8263185	472.2812805	2.545037985	61.43667984	2692.319092	2014.645874	677.6733093	510.1513062	167.5220032	33.25988007	17.16557884	0
6156	17.17937469	17.17937469	0.519839859	0	0	95116.32813	60.2389679	15.95022392	463.5930718	1193.999756	474.9352417	60.2389679	341.586853	146.58284	0	2683.618408	2007.73938	675.8791504	33.41732407	341.586853	0	341.586853	103.8013153	1010.949951	573.8208618	437.1290894	76.19871521	2951.402588	2263.972168	687.4303589	638.5483398	48.88201904	19.74497604	1624.701172	1150.251831	474.4493401	471.9138489	2.535491228	61.43234253	2683.618408	2007.73938	675.8791504	508.9855347	166.8936157	33.41732407	17.17937469	0
6157	17.19262695	17.19262695	0.518544922	0	0	95115.66406	60.33400345	16.50042915	461.8164741	1188.55542	473.9838867	60.33400345	340.6810303	146.4228516	0	2674.757324	2000.701294	674.0561523	33.57729721	340.6810303	0	340.6810303	104.2878571	1032.082642	592.6490479	439.4336243	75.71218109	2940.919678	2255.145752	685.7741585	637.0794678	48.6946907	20.09948158	1622.430908	1148.380615	474.0503414	471.5245667	2.525774717	61.43122864	2674.757324	2000.701294	674.0561523	507.802124	166.2540283	33.57729721	17.19262695	0
6158	17.20553589	17.20553589	0.517249985	0	0	95115	60.43216705	17.04937935	460.0575426	1183.430542	472.7766418	60.43216705	339.7080078	146.2581635	0	2666.318115	1994.266235	672.0518646	33.74199677	339.7080078	0	339.7080231	104.7743454	1053.214844	611.5861816	441.6286469	75.22570038	2930.81543	2246.97168	683.8437576	635.3345337	48.50922394	20.45980835	1620.206665	1146.805786	473.4009507	470.8847961	2.516154528	61.43325043	2666.318115	1994.266235	672.0518646	506.4310608	165.6208038	33.74199677	17.20553589	0
6159	17.21809769	17.21809769	0.515955086	0	0	95114.33594	60.53343964	17.59704018	458.2877943	1178.448486	471.3876038	60.53343964	338.6782227	146.0888062	0	2658.04248	1988.138184	669.9043274	33.91135025	338.6782227	0	338.6782379	105.2607651	1074.289551	630.5594482	443.7301331	74.73926544	2920.826172	2239.115479	681.7108078	633.3881836	48.32262421	20.82567215	1617.931641	1145.359375	472.5722411	470.0657654	2.506475687	61.4384079	2658.04248	1988.138184	669.9043274	504.9206238	164.9837036	33.91135025	17.21809769	0
6160	17.23048782	17.23048782	0.514641113	0	0	95113.66406	60.63936996	18.15140533	456.4782037	1173.503174	469.8184204	60.63936996	337.5818481	145.9122925	0	2649.771973	1982.174683	667.5971985	34.08786392	337.5818481	0	337.5818634	105.7542953	1095.616455	649.8414917	445.7749634	74.2457428	2910.769287	2231.401855	679.3674088	631.2355957	48.13181305	21.20225334	1615.562744	1143.989746	471.5730555	469.0764771	2.496578455	61.44684219	2649.771973	1982.174683	667.5971985	503.2649536	164.3322449	34.08786392	17.23048782	0
6161	17.2423439	17.2423439	0.513346176	0	0	95113	60.74685669	18.69637299	454.6784465	1168.730103	468.1122742	60.74685669	336.4486694	145.7337952	0	2641.729492	1976.535767	665.1937408	34.26636887	336.4486694	0	336.4486694	106.2406082	1116.578125	668.8789673	447.699173	73.75941467	2900.917725	2224.039551	676.8780823	628.9360352	47.94204712	21.57839012	1613.160156	1142.730469	470.429759	467.9430237	2.486735344	61.45830917	2641.729492	1976.535767	665.1937408	501.5093994	163.6843414	34.26636887	17.2423439	0
6162	17.25384712	17.25384712	0.512051277	0	0	95112.33594	60.85741043	19.23994827	452.8595988	1164.018921	466.2756348	60.85741043	335.2702637	145.5508575	0	2633.751221	1971.07019	662.6811066	34.44929123	335.2702637	0	335.2702637	106.7268677	1137.480957	687.9385376	449.5424347	73.27316284	2891.083252	2216.843262	674.2398911	626.489624	47.75026703	21.95921898	1610.681641	1141.525635	469.1559565	466.6791687	2.476787806	61.47290039	2633.751221	1971.07019	662.6811066	499.6515503	163.0295563	34.44929123	17.25384712	0
6163	17.26499176	17.26499176	0.51075634	0	0	95111.67188	60.97100067	19.78211403	451.0189819	1159.359985	464.3083496	60.97100067	334.0452881	145.3635864	0	2625.819824	1965.762207	660.0575104	34.63656998	334.0452881	0	334.0452728	107.2130814	1158.324463	707.0228271	451.3016205	72.78695679	2881.247803	2209.795654	671.4521828	623.8959961	47.55618668	22.3445282	1608.118042	1140.366821	467.7512667	465.2845459	2.466720819	61.49062347	2625.819824	1965.762207	660.0575104	497.6905823	162.3669281	34.63656998	17.26499176	0
6164	17.27593613	17.27593613	0.509442368	0	0	95111	61.08935547	20.33077621	449.1262139	1154.6698	462.1846008	61.08935547	332.7550659	145.1691742	0	2617.795654	1960.510986	657.2846832	34.83098221	332.7550659	0	332.7550812	107.7063599	1179.410645	726.4105225	453.0001068	72.29367065	2871.242676	2202.766357	668.4761772	621.1195679	47.35660934	22.73982239	1605.421021	1139.223389	466.1975188	463.7411499	2.456368923	61.51180267	2617.795654	1960.510986	657.2846832	495.5991516	161.6855316	34.83098221	17.27593613	0
6165	17.28635597	17.28635597	0.508147469	0	0	95110.32813	61.20902634	20.87000084	447.2333781	1150.062988	459.9771423	61.20902634	331.4391174	144.9733582	0	2609.883057	1955.43335	654.4496613	35.02680588	331.4391174	0	331.4391174	108.1924362	1200.123169	745.5323486	454.5907745	71.80760956	2861.327393	2195.917969	665.4094658	618.2524414	47.15702438	23.13344574	1602.658936	1138.108398	464.5504782	462.1044617	2.44601655	61.53581238	2609.883057	1955.43335	654.4496613	493.4455566	161.0041046	35.02680588	17.28635597	0
6166	17.29641151	17.29641151	0.506852531	0	0	95109.67188	61.33167648	21.40772438	445.3104655	1145.450073	457.6676331	61.33167648	330.0812073	144.7733765	0	2601.935791	1950.415894	651.52005	35.22677612	330.0812073	0	330.0812073	108.6784439	1220.762451	764.6610718	456.1013794	71.32160187	2851.330566	2189.108643	662.2217865	615.2675171	46.95426941	23.53087997	1599.784302	1136.984863	462.7993913	460.3638916	2.435499668	61.5629425	2601.935791	1950.415894	651.52005	491.2081909	160.3118591	35.22677612	17.29641151	0
6167	17.30624008	17.30624008	0.505538559	0	0	95108.99219	61.4591713	21.95179749	443.3547974	1140.935059	455.1422119	61.4591713	328.6472778	144.5663147	0	2594.089844	1945.680908	648.408844	35.43383026	328.6472778	0	328.6472626	109.1715164	1241.726929	784.2007446	457.5261841	70.82852173	2841.355469	2182.567871	658.787674	612.0396118	46.74806213	23.93787956	1596.848389	1136.008057	460.8403921	458.4155884	2.424803734	61.59365463	2594.089844	1945.680908	648.408844	488.8010254	159.6078186	35.43383026	17.30624008	0
6168	17.31555367	17.31555367	0.50424366	0	0	95108.32813	61.58778381	22.48641968	441.3339912	1136.043701	452.758606	61.58778381	327.229126	144.3582611	0	2585.698242	1940.33374	645.3643646	35.64190292	327.229126	0	327.2291107	109.6573639	1262.088135	803.1717529	458.9163971	70.34266663	2830.81543	2175.328125	655.4873161	608.9523315	46.53498459	24.34244347	1593.61145	1134.604126	459.0073488	456.5935974	2.413751364	61.62705612	2585.698242	1940.33374	645.3643646	486.4840393	158.8803253	35.64190292	17.31555367	0
6169	17.32449722	17.32449722	0.502948723	0	0	95107.66406	61.71932602	23.01946259	439.303928	1131.284912	450.209259	61.71932602	325.7575073	144.1462708	0	2577.475586	1935.285034	642.1906128	35.85388184	325.7575073	0	325.7574921	110.143158	1282.455811	822.2538452	460.2019348	69.85688019	2820.396729	2168.393066	652.0036697	605.6827393	46.32093048	24.75029564	1590.338989	1133.331299	457.0077207	454.605072	2.402648687	61.66355133	2577.475586	1935.285034	642.1906128	484.0411072	158.1495056	35.85388184	17.32449722	0
6170	17.33306503	17.33306503	0.501653824	0	0	95107	61.85377884	23.55090523	437.2328016	1126.442749	447.5953674	61.85377884	324.250061	143.9304657	0	2569.110107	1930.166382	638.9437866	36.06970596	324.250061	0	324.250061	110.6288681	1302.713135	841.2980957	461.4150085	69.3711853	2809.786133	2161.349609	648.4366531	602.3341064	46.10254669	25.16126442	1586.914063	1131.974243	454.9397526	452.5484314	2.391321182	61.70314407	2569.110107	1930.166382	638.9437866	481.5398865	157.4039001	36.06970596	17.33306503	0
6171	17.34137535	17.34137535	0.500339851	0	0	95106.32813	61.99315262	24.08850098	435.1178657	1121.630493	444.7938538	61.99315262	322.6698303	143.7076263	0	2560.750977	1925.221191	635.5298309	36.2925415	322.6698303	0	322.6698303	111.1216202	1323.270752	860.727417	462.5432281	68.87841034	2799.101074	2154.450195	644.6507874	598.7712402	45.87954712	25.58129501	1583.389404	1130.699097	452.6902707	450.3105164	2.379754305	61.74648285	2560.750977	1925.221191	635.5298309	478.8872986	156.6425323	36.2925415	17.34137535	0
6172	17.34918213	17.34918213	0.499044914	0	0	95105.66406	62.13339996	24.61664772	432.9242622	1116.338379	442.1890259	62.13339996	321.116394	143.4842987	0	2551.693848	1919.477783	632.2161407	36.51587296	321.116394	0	321.1163788	111.6071625	1343.13623	879.4782104	463.6580353	68.39286804	2787.701416	2146.646973	641.0546227	595.4063721	45.64825058	25.99809074	1579.508789	1128.888306	450.6204729	448.2527161	2.367756844	61.79229736	2551.693848	1919.477783	632.2161407	476.3633118	155.852829	36.51587296	17.34918213	0
6173	17.35660744	17.35660744	0.497750015	0	0	95105	62.27648926	25.14312744	430.7127889	1111.11792	439.4481506	62.27648926	319.5141602	143.2573395	0	2542.719727	1913.929565	628.7903137	36.742836	319.5141602	0	319.5141754	112.0926361	1362.97876	898.3053589	464.6733704	67.9074173	2776.337402	2139.032227	637.3051453	591.8900757	45.41506958	26.41758347	1575.561035	1127.148804	448.4122415	446.0565796	2.355661869	61.84119034	2542.719727	1913.929565	628.7903137	473.7336121	155.0567017	36.742836	17.35660744	0
6174	17.36364746	17.36364746	0.496455078	0	0	95104.33594	62.42240524	25.66792107	428.4492323	1105.727905	436.6893616	62.42240524	317.8854675	143.026825	0	2533.482422	1908.162231	625.320282	36.9733429	317.8854675	0	317.8854675	112.5779877	1382.650635	917.019043	465.6316223	67.42204285	2764.663086	2131.142822	633.5200844	588.343689	45.17639542	26.83963394	1571.417725	1125.236816	446.180959	443.837677	2.343281984	61.89313889	2533.482422	1908.162231	625.320282	471.0784607	154.2418213	36.9733429	17.36364746	0
6175	17.37039757	17.37039757	0.495141106	0	0	95103.66406	62.57333755	26.19868088	426.0963609	1100.066895	433.8800354	62.57333755	316.2070923	142.7893677	0	2523.8125	1902.053589	621.7588654	37.21079254	316.2070923	0	316.2071075	113.0703964	1402.418091	935.8699951	466.5481415	66.92963409	2752.47168	2122.820313	629.6513901	584.7230835	44.92830658	27.27038383	1567.002197	1123.100708	443.9014282	441.5710144	2.330413818	61.94898987	2523.8125	1902.053589	621.7588654	468.3640747	153.3947906	37.21079254	17.37039757	0
6176	17.37665558	17.37665558	0.493846169	0	0	95103	62.72487259	26.7200222	423.7196181	1094.284302	431.1062927	62.72487259	314.5279541	142.5519104	0	2513.964111	1895.753296	618.210968	37.44824982	314.5279541	0	314.5279388	113.5555801	1421.690186	954.2928467	467.3972778	66.44444275	2740.092041	2114.276611	625.8154526	581.1377563	44.67769623	27.6972332	1562.430664	1120.786255	441.6444106	439.3269958	2.317414761	62.00709534	2513.964111	1895.753296	618.210968	465.671814	152.5391541	37.44824982	17.37665558	0
6177	17.38252258	17.38252258	0.49255127	0	0	95102.33594	62.87917328	27.23961067	421.282586	1088.266357	428.3509216	62.87917328	312.8299866	142.311142	0	2503.759033	1889.117065	614.6420441	37.68903351	312.8299866	0	312.8299866	114.0406876	1440.727783	972.5238647	468.2038727	65.95935822	2727.310059	2105.328613	621.9815216	577.560791	44.42073059	28.12631035	1557.628662	1118.22876	439.3998806	437.0957947	2.30408597	62.06824493	2503.759033	1889.117065	614.6420441	462.9802246	151.6618195	37.68903351	17.38252258	0
6178	17.38799667	17.38799667	0.491256332	0	0	95101.67188	63.03621292	27.75744247	418.7824164	1082.010498	425.6062622	63.03621292	311.1095886	142.0670624	0	2493.182129	1882.137939	611.0442963	37.93309784	311.1095886	0	311.1095886	114.52565	1459.513184	990.5508423	468.962326	65.47437286	2714.110596	2095.970215	618.1402016	573.9830933	44.15710831	28.55750465	1552.584106	1115.423828	437.1602852	434.869873	2.290412188	62.13242722	2493.182129	1882.137939	611.0442963	460.2825317	150.7617645	37.93309784	17.38799667	0
6179	17.39314461	17.39314461	0.48994236	0	0	95101	63.19833374	28.28107834	416.1782498	1075.390747	422.8509827	63.19833374	309.3457031	141.8161316	0	2482.031494	1874.654297	607.3772736	38.18403244	309.3457031	0	309.3457184	115.0176926	1478.288818	1008.596924	469.6919403	64.98236084	2700.25293	2085.997803	614.2550201	570.3724976	43.88252258	28.9971199	1547.205444	1112.293945	434.9115148	432.6353455	2.2761693	62.20064163	2482.031494	1874.654297	607.3772736	457.553009	149.8242645	38.18403244	17.39314461	0
6180	17.3978157	17.3978157	0.488647461	0	0	95100.32813	63.36082458	28.7953186	413.5427517	1068.578857	420.1750488	63.36082458	307.5914917	141.5656891	0	2470.598633	1866.845459	603.7531433	38.43448257	307.5914917	0	307.5914764	115.5024567	1496.482422	1026.106567	470.3759155	64.49758148	2686.10791	2075.65918	610.4485664	566.8439331	43.60463333	29.43231583	1541.63501	1108.906494	432.7285521	430.4667969	2.261755228	62.27090454	2470.598633	1866.845459	603.7531433	454.877655	148.8754883	38.43448257	17.3978157	0
6181	17.40203667	17.40203667	0.487850571	0	0	95100	63.52597809	29.30776024	410.8224826	1061.294434	417.6664429	63.52597809	305.8537598	141.312149	0	2458.476318	1858.276611	600.1996613	38.68800735	305.8537598	0	305.8537598	115.987114	1514.230469	1043.145386	471.0850677	64.01290894	2671.243164	2064.449219	606.7939377	563.4761353	43.31780243	29.86935997	1535.727051	1105.021851	430.7051907	428.458313	2.24687767	62.34415817	2458.476318	1858.276611	600.1996613	452.3034668	147.8961945	38.68800735	17.40203667	0
6182	17.40558624	17.40558624	0.48754734	0	0	95100	63.69627762	29.82587814	407.9378594	1053.158081	415.4182129	63.69627762	304.1317749	141.0518494	0	2445.079346	1848.340942	596.7383423	38.94833755	304.1317749	0	304.1317749	116.4788055	1531.546143	1059.661743	471.8843689	63.52124023	2655.036133	2051.670166	603.3659973	560.352356	43.01364136	30.31464005	1529.234253	1100.294434	428.9398715	426.7087708	2.231100798	62.42155075	2445.079346	1848.340942	596.7383423	449.8806152	146.8577271	38.94833755	17.40558624	0
6183	17.40834045	17.40834045	0.487248535	0	0	95100	63.866745	30.33465004	404.8358154	1043.579468	413.8294983	63.866745	302.5258484	140.7923126	0	2429.506592	1835.864014	593.6425018	39.20785522	302.5258484	0	302.5258484	116.9632492	1547.15686	1074.280273	472.8766327	63.03680038	2636.663086	2036.074829	600.5882263	557.9016724	42.68655396	30.75516701	1521.801025	1093.987671	427.8133781	425.5992432	2.214134932	62.50081635	2429.506592	1835.864014	593.6425018	447.9015198	145.7409821	39.20785522	17.40834045	0
6184	17.41038322	17.41038322	0.486949692	0	0	95100	64.03981781	30.84158325	401.6133965	1033.354736	412.4535217	64.03981781	300.9380798	140.5299072	0	2412.926514	1822.293457	590.6331635	39.47025681	300.9380798	0	300.9380798	117.4475632	1562.012207	1088.096436	473.9157867	62.55247879	2617.251709	2019.248901	598.0028458	555.6560669	42.34677887	31.19732666	1513.871704	1086.97876	426.8929222	424.6964111	2.19651103	62.58304214	2412.926514	1822.293457	590.6331635	446.0522461	144.5809174	39.47025681	17.41038322	0
6185	17.41174126	17.41174126	0.486650887	0	0	95100	64.21546936	31.34666252	398.2339138	1022.266357	411.3757629	64.21546936	299.3800049	140.2647095	0	2394.98584	1807.236694	587.7492523	39.73547363	299.3800049	0	299.3800049	117.9317551	1575.864868	1100.832153	475.0327606	62.0682869	2596.449951	2000.761353	595.6886826	553.6982422	41.99044037	31.64103317	1505.293701	1079.031128	426.2625616	424.0845337	2.178027868	62.66822433	2394.98584	1807.236694	587.7492523	444.3849487	143.3643036	39.73547363	17.41174126	0
6186	17.41245079	17.41245079	0.486347656	0	0	95100	64.3963089	31.85727692	394.7042847	1010.520386	410.4150696	64.3963089	297.7999268	139.9927521	0	2375.971924	1791.11438	584.8573456	40.00741196	297.7999268	0	297.799942	118.4229279	1589.196899	1113.016602	476.1803131	61.57709122	2574.504395	1981.055664	593.4487801	551.8305054	41.61827469	32.0927887	1496.15979	1070.409424	425.7503984	423.5916748	2.158723593	62.7576561	2375.971924	1791.11438	584.8573456	442.7637024	142.0936432	40.00741196	17.41245079	0
6187	17.41251564	17.41251564	0.486048813	0	0	95100	64.5770874	32.35860443	390.9764947	997.4490967	410.0662842	64.5770874	296.3284912	139.7220459	0	2354.887451	1772.595093	582.2922668	40.27812576	296.3284912	0	296.3285065	118.9068756	1600.642456	1123.125732	477.5166931	61.09315872	2550.518799	1958.717773	591.8011971	550.5759888	41.22520828	32.53943253	1486.118408	1060.286133	425.8323357	423.6940002	2.138335466	62.84874344	2354.887451	1772.595093	582.2922668	441.5406494	140.7516174	40.27812576	17.41251564	0
6188	17.41198158	17.41198158	0.485750008	0	0	95100	64.76036835	32.85806274	387.1657308	984.0250854	409.7715454	64.76036835	294.8396301	139.4487	0	2333.164307	1753.458618	579.7059174	40.55147171	294.8396301	0	294.8396301	119.3906708	1611.373901	1132.54187	478.831955	60.60935211	2525.869873	1935.693848	590.1758728	549.352478	40.82339478	32.98745346	1475.703003	1049.739014	425.9639597	423.8464661	2.117493629	62.94273376	2333.164307	1753.458618	579.7059174	440.3261719	139.3797455	40.55147171	17.41198158	0
6189	17.41087341	17.41087341	0.485451164	0	0	95100	64.94613647	33.35562897	383.2259454	969.9377441	409.6756287	64.94613647	293.3594971	139.1727905	0	2310.317627	1733.143799	577.1737976	40.82739258	293.3594971	0	293.3594971	119.8743286	1621.056274	1140.871216	480.1850891	60.12569809	2500.07959	1911.368042	588.7115669	548.3035889	40.40797806	33.43675995	1464.71936	1038.431396	426.2879627	424.1920166	2.095946074	63.03962708	2310.317627	1733.143799	577.1737976	439.2123718	137.9614258	40.82739258	17.41087341	0
6190	17.40919113	17.40919113	0.485147934	0	0	95100	65.13715363	33.85859299	379.1035292	954.9998779	409.7728271	65.13715363	291.866333	138.890213	0	2286.029053	1711.375	574.6541443	41.10995483	291.866333	0	291.8663483	120.3649826	1629.795166	1148.200195	481.5950623	59.63506317	2472.79248	1885.412476	587.379982	547.4066772	39.97330475	33.89398193	1453.01416	1026.209229	426.8049672	424.7315674	2.073399782	63.1408844	2286.029053	1711.375	574.6541443	438.1767883	136.477356	41.10995483	17.40919113	0
6191	17.40701103	17.40701103	0.484849129	0	0	95100	65.3278656	34.35235977	374.9250963	939.6751709	410.0551758	65.3278656	290.4044189	138.6092529	0	2261.043945	1688.827026	572.2169189	41.39089584	290.4044189	0	290.4044189	120.8483582	1637.322144	1154.300903	483.0211792	59.15168381	2444.845703	1858.632324	586.2132645	546.680542	39.53272247	34.34579849	1440.947021	1013.452026	427.4949744	425.4444275	2.050546885	63.24357224	2261.043945	1688.827026	572.2169189	437.2438049	134.973114	41.39089584	17.40701103	0
6192	17.40434265	17.40434265	0.484550285	0	0	95100	65.52098083	34.84423065	370.6387329	923.8952637	410.4041443	65.52098083	288.9168091	138.3259125	0	2235.176514	1665.438843	569.7377014	41.67425537	288.9168091	0	288.9167938	121.3315659	1643.829956	1159.416138	484.4138184	58.66846466	2415.999268	1830.936157	585.0630608	545.9822998	39.08076096	34.79877853	1428.380981	1000.135559	428.2453961	426.2182922	2.027103901	63.34910583	2235.176514	1665.438843	569.7377014	436.3076782	133.4300232	41.67425537	17.40434265	0
6193	17.40121078	17.40121078	0.48425148	0	0	95100	65.71649933	35.33419418	366.2514242	907.5963135	410.908783	65.71649933	287.4342957	138.0401917	0	2208.369141	1641.084961	567.2843018	41.95996094	287.4342957	0	287.4342957	121.8146362	1649.251831	1163.422119	485.8297424	58.1853981	2386.215332	1802.190552	584.0248299	545.4066772	38.61815262	35.25285339	1415.329712	986.1843872	429.1454425	427.142334	2.003108501	63.45747375	2208.369141	1641.084961	567.2843018	435.4337158	131.8505859	41.95996094	17.40121078	0
6194	17.39758873	17.39758873	0.48394825	0	0	95100	65.91731262	35.82941818	361.7036947	890.6785889	411.4547424	65.91731262	285.8981934	137.7479401	0	2180.378906	1615.648315	564.7306519	42.25222015	285.8981934	0	285.8982086	122.3046341	1653.718018	1166.502075	487.2159424	57.69538498	2355.192871	1772.241211	582.9517441	544.8131104	38.13863373	35.71472549	1401.623413	971.5370483	430.08636	428.1081238	1.978236198	63.57032013	2180.378906	1615.648315	564.7306519	434.5172424	130.2134094	42.25222015	17.39758873	0
6195	17.39360809	17.39360809	0.483649406	0	0	95100	66.11756897	36.31554794	357.1343655	873.6223145	412.0614319	66.11756897	284.3668213	137.4576416	0	2152.015625	1589.837036	562.1787109	42.54251862	284.3668213	0	284.3668365	122.7873917	1657.069946	1168.51416	488.5558167	57.2126503	2323.842529	1741.929443	581.9131851	544.2563477	37.65683746	36.17093658	1387.67688	956.6010742	431.0758346	429.1225891	1.953245521	63.68435669	2152.015625	1589.837036	562.1787109	433.61026	128.5684509	42.54251862	17.39360809	0
6196	17.38924789	17.38924789	0.483350601	0	0	95100	66.32015228	36.79977417	352.4852159	856.2515259	412.6952515	66.32015228	282.8077087	137.1651611	0	2122.964355	1563.399536	559.5648575	42.83499908	282.8077087	0	282.8077011	123.2699432	1659.407593	1169.561035	489.8465652	56.73007202	2291.802734	1710.952148	580.8508263	543.6842041	37.16662216	36.62814331	1373.321411	941.2351685	432.0861739	430.1583557	1.927818179	63.80117416	2122.964355	1563.399536	559.5648575	432.670105	126.8947525	42.83499908	17.38924789	0
6197	17.38446426	17.38446426	0.483047371	0	0	95100	66.52806091	37.28916931	347.763265	838.8067017	413.1410522	66.52806091	281.1594849	136.8661804	0	2093.58667	1536.843262	556.7433472	43.1339798	281.1594849	0	281.1594696	123.7594376	1661.31543	1170.300049	491.0154724	56.24058914	2259.380371	1679.838623	579.5418396	542.8731079	36.66873169	37.0930481	1358.663452	925.7531738	432.9102632	431.0082703	1.901992917	63.92254639	2093.58667	1536.843262	556.7433472	431.5484924	125.1948547	43.1339798	17.38446426	0
6198	17.37942505	17.37942505	0.482748528	0	0	95100	66.73523712	37.76953888	342.9046292	820.5238037	413.9328918	66.73523712	279.5551147	136.5694275	0	2062.639648	1508.603271	554.0364151	43.43074036	279.5551147	0	279.5551071	124.2416458	1661.137695	1168.906982	492.2307205	55.75838089	2225.457764	1646.942139	578.5154381	542.3590088	36.15642929	37.55213928	1343.260376	909.197937	434.0624317	432.1870117	1.875419974	64.04493713	2062.639648	1508.603271	554.0364151	430.5906677	123.4457474	43.43074036	17.37942505	0
6199	17.37408638	17.37408638	0.482449722	0	0	95100	66.94467926	38.24801636	338.0572171	802.5043945	414.5015869	66.94467926	277.882843	136.2706146	0	2031.920166	1480.768188	551.1519089	43.72954559	277.882843	0	277.8828354	124.7236786	1660.553955	1167.258789	493.2951584	55.27634048	2191.75415	1614.517944	577.2363129	541.5910034	35.64530945	38.01213074	1327.824219	892.8364868	434.9877939	433.1388855	1.848908424	64.1700592	2031.920166	1480.768188	551.1519089	429.4512329	121.700676	43.72954559	17.37408638	0
6200	17.36848068	17.36848068	0.482150879	0	0	95100	67.15633392	38.72457504	333.1581285	784.3831787	414.986084	67.15633392	276.1591187	135.9698181	0	2000.803101	1452.660522	548.1425629	44.03034973	276.1591187	0	276.1591034	125.2054977	1659.07251	1164.822266	494.2502289	54.79451752	2157.654053	1581.829346	575.8248482	540.696106	35.12874222	38.47295761	1312.084473	876.2623291	435.8221142	434	1.822114229	64.29788971	2000.803101	1452.660522	548.1425629	428.2055664	119.9369965	44.03034973	17.36848068	0
6201	17.36254501	17.36254501	0.481847649	0	0	95100	67.37336731	39.20619965	328.2142809	766.3728027	415.1986084	67.37336731	277.90625	135.6625824	0	1987.767822	1424.74939	563.0183868	44.33757019	277.90625	0	277.9062347	125.6942368	1672.741577	1162.252441	510.48909	54.30578995	2137.891357	1549.35791	588.5335426	553.9260864	34.60745621	38.94141006	1298.463867	859.763916	438.700013	436.9049377	1.795075297	64.43038177	1987.767822	1424.74939	563.0183868	444.8611755	118.1572113	44.33757019	17.36254501	0
6202	17.35647964	17.35647964	0.481548843	0	0	95100	67.58944702	39.67892838	323.1592475	747.6877441	415.6855774	67.58944702	276.2806091	135.3578949	0	1955.747803	1395.405518	560.3422546	44.64225769	276.2806091	0	276.2806091	126.1756821	1669.556274	1157.619873	511.9364014	53.82435989	2102.795654	1515.396362	587.3991508	553.324707	34.07444382	39.4038887	1281.968872	842.3495483	439.6193569	437.8519287	1.76742816	64.56365204	1955.747803	1395.405518	560.3422546	444.0048523	116.3374023	44.64225769	17.35647964	0
6203	17.35022926	17.35022926	0.48125	0	0	95100	67.80767059	40.1497612	318.1465997	729.4747314	415.8529968	67.80767059	274.5604858	135.0513611	0	1924.24646	1366.835571	557.4108658	44.94880676	274.5604858	0	274.5604935	126.6568832	1666.173828	1153.011353	513.1624527	53.34313202	2068.214355	1482.315796	585.8986244	552.3527222	33.54590225	39.86711884	1265.569824	825.3580322	440.2118146	438.4718018	1.740012884	64.69957733	1924.24646	1366.835571	557.4108658	442.8780212	114.5328445	44.94880676	17.35022926	0
6204	17.34382057	17.34382057	0.480951195	0	0	95100	68.02803802	40.61870193	313.1102837	711.3408203	415.8562012	68.02803802	272.7731934	134.742981	0	1892.618896	1338.305298	554.3136749	45.25717545	272.7731934	0	272.7731781	127.1379242	1662.064575	1147.822876	514.2417145	52.86211777	2033.509033	1449.319214	584.1897316	551.1748657	33.01486588	40.33108902	1248.980835	808.3474121	440.6333361	438.9208679	1.712468147	64.83815002	1892.618896	1338.305298	554.3136749	441.5939026	112.7197723	45.25717545	17.34382057	0
6205	17.337183	17.337183	0.480647964	0	0	95100	68.25379181	41.09260559	307.9829915	693.0256348	415.7131348	68.25379181	270.9012451	134.4282684	0	1860.425171	1309.39917	551.0260468	45.5718956	270.9012451	0	270.9012604	127.6257629	1657.168091	1141.962524	515.2056732	52.37426758	1998.199829	1415.928467	582.2714157	549.7971802	32.47423553	40.80262375	1231.979492	791.071106	440.9083945	439.2239685	1.68442595	64.98144531	1860.425171	1309.39917	551.0260468	440.1520996	110.8739471	45.5718956	17.337183	0
6206	17.3305378	17.3305378	0.480349121	0	0	95100	68.4783783	41.55773926	302.9203627	675.1190796	415.3942261	68.4783783	268.9900818	134.1163788	0	1828.684692	1281.062744	547.6219254	45.88378525	268.9900818	0	268.9900742	128.1063232	1651.694214	1135.690674	516.0034866	51.89370728	1963.39502	1383.229858	580.1652145	548.2247925	31.94042206	41.26800537	1215.090576	774.0960693	440.9945059	439.3377686	1.656737328	65.12528992	1828.684692	1281.062744	547.6219254	438.5705261	109.0513992	45.88378525	17.3305378	0
